Transaction_id,Member_number,Date,itemDescription
1766,1456,18-09-2015,rolls/buns
1767,1138,02-09-2015,whole milk
1768,4104,12-06-2015,pork
1769,4985,28-02-2015,rolls/buns
1770,3181,13-12-2015,grapes
1771,3178,21-10-2015,frankfurter
1772,1688,10-11-2015,finished products
1773,1488,28-11-2015,onions
1774,4975,08-05-2015,tropical fruit
1775,4697,09-01-2015,other vegetables
1776,4742,11-01-2015,ham
1777,2640,22-04-2015,other vegetables
1778,2548,25-12-2015,curd
1779,2825,29-12-2015,sausage
1780,2592,04-07-2015,canned beer
1781,3622,28-12-2015,ham
1782,4852,21-08-2015,packaged fruit/vegetables
1783,1839,03-09-2015,meat
1784,2413,04-04-2015,whole milk
1785,2982,14-06-2015,canned beer
1786,1981,31-10-2015,chicken
1787,4440,21-09-2015,rolls/buns
1788,3497,24-11-2015,pet care
1789,3668,18-12-2015,root vegetables
1790,4460,28-05-2015,pastry
1791,1335,16-01-2015,frankfurter
1792,4303,07-12-2015,chicken
1793,3508,28-02-2015,frozen dessert
1794,1959,19-03-2015,citrus fruit
1795,3856,06-03-2015,sausage
1796,3141,29-07-2015,root vegetables
1797,4640,25-09-2015,root vegetables
1798,4851,25-05-2015,bottled beer
1799,3306,22-09-2015,frankfurter
1800,2193,08-04-2015,root vegetables
1801,1156,13-09-2015,berries
1802,4596,08-04-2015,hamburger meat
1803,1245,08-10-2015,tropical fruit
1804,1515,05-07-2015,frankfurter
1805,2564,14-07-2015,frankfurter
1806,4527,18-10-2015,soda
1807,2487,09-07-2015,ice cream
1808,3420,27-02-2015,beef
1809,4442,28-11-2015,whole milk
1810,3164,30-04-2015,pork
1811,3601,01-04-2015,whole milk
1812,3176,25-05-2015,bottled beer
1813,2568,22-07-2015,pork
1814,1856,26-10-2015,root vegetables
1815,3859,30-09-2015,canned beer
1816,1668,21-08-2015,citrus fruit
1817,4499,23-08-2015,pip fruit
1818,1753,21-08-2015,root vegetables
1819,3829,25-06-2015,tropical fruit
1820,4825,08-01-2015,beef
1821,3694,10-11-2015,chicken
1822,4147,02-01-2015,citrus fruit
1823,2196,09-10-2015,meat
1824,2229,22-05-2015,cream cheese 
1825,4724,03-09-2015,citrus fruit
1826,3066,11-10-2015,specialty bar
1827,1120,08-06-2015,meat
1828,4769,22-08-2015,citrus fruit
1829,4711,17-09-2015,frankfurter
1830,2391,22-06-2015,citrus fruit
1831,1216,04-03-2015,turkey
1832,3154,14-05-2015,citrus fruit
1833,3911,30-07-2015,sausage
1834,3111,15-10-2015,newspapers
1835,1385,26-11-2015,whole milk
1836,1158,21-03-2015,yogurt
1837,2733,22-07-2015,yogurt
1838,4999,26-12-2015,bottled water
1839,2882,12-06-2015,berries
1840,2590,25-06-2015,packaged fruit/vegetables
1841,4249,04-08-2015,frankfurter
1842,3012,03-05-2015,nuts/prunes
1843,1533,07-11-2015,citrus fruit
1844,1667,12-01-2015,beef
1845,4323,13-05-2015,whole milk
1846,2087,22-02-2015,other vegetables
1847,1853,31-05-2015,beef
1848,2157,29-10-2015,fish
1849,1136,29-10-2015,other vegetables
1850,2049,07-10-2015,tropical fruit
1851,3122,02-05-2015,coffee
1852,2245,15-05-2015,sausage
1853,4746,18-10-2015,meat
1854,4224,24-02-2015,chicken
1855,4219,19-03-2015,berries
1856,2641,01-01-2015,frozen meals
1857,3173,25-07-2015,whipped/sour cream
1858,2191,19-10-2015,beef
1859,4212,07-04-2015,chicken
1860,1902,01-12-2015,chicken
1861,1347,27-03-2015,beef
1862,1578,23-06-2015,packaged fruit/vegetables
1863,1264,23-11-2015,sugar
1864,4632,30-09-2015,frankfurter
1865,3452,01-11-2015,berries
1866,4822,10-02-2015,bottled water
1867,3987,18-06-2015,sausage
1868,1672,07-10-2015,whole milk
1869,4864,01-12-2015,ice cream
1870,3368,09-03-2015,frankfurter
1871,1283,22-09-2015,root vegetables
1872,4428,28-06-2015,sausage
1873,2577,25-10-2015,sausage
1874,1973,24-10-2015,beef
1875,3284,23-01-2015,fruit/vegetable juice
1876,1905,19-05-2015,sugar
1877,2226,09-03-2015,berries
1878,1932,04-09-2015,yogurt
1879,4506,11-08-2015,pork
1880,1843,27-11-2015,bottled beer
1881,3973,27-07-2015,curd
1882,1651,28-07-2015,beef
1883,3997,12-10-2015,pork
1884,4796,25-08-2015,white bread
1885,1245,24-09-2015,grapes
1886,3579,17-08-2015,potato products
1887,4387,10-02-2015,root vegetables
1888,2496,29-06-2015,chicken
1889,3590,28-03-2015,chicken
1890,2890,26-04-2015,fish
1891,1401,27-01-2015,canned beer
1892,3297,21-05-2015,other vegetables
1893,2867,23-12-2015,chicken
1894,1365,20-05-2015,other vegetables
1895,2355,24-07-2015,tropical fruit
1896,1170,19-03-2015,whole milk
1897,3554,21-03-2015,beef
1898,4171,26-01-2015,sausage
1899,3963,17-09-2015,whole milk
1900,3076,08-12-2015,rolls/buns
1901,1629,17-05-2015,citrus fruit
1902,1366,30-05-2015,whole milk
1903,3677,29-07-2015,pastry
1904,2844,21-05-2015,tropical fruit
1905,4509,28-09-2015,sliced cheese
1906,3245,11-05-2015,soda
1907,2294,22-06-2015,ham
1908,1234,20-11-2015,salty snack
1909,3001,24-12-2015,whole milk
1910,3587,05-08-2015,root vegetables
1911,2700,22-01-2015,soda
1912,3838,14-12-2015,curd
1913,4045,22-12-2015,bottled water
1914,1858,25-04-2015,packaged fruit/vegetables
1915,2280,11-01-2015,tropical fruit
1916,2454,06-04-2015,ham
1917,4437,09-10-2015,pork
1918,1685,30-03-2015,beverages
1919,2349,26-02-2015,sausage
1920,1463,24-12-2015,sausage
1921,3470,19-02-2015,root vegetables
1922,4914,29-11-2015,whole milk
1923,2448,31-08-2015,frankfurter
1924,3387,10-05-2015,soda
1925,3167,04-11-2015,soda
1926,3175,17-03-2015,frankfurter
1927,2678,21-09-2015,berries
1928,4627,18-12-2015,canned beer
1929,1773,17-10-2015,frankfurter
1930,3100,23-05-2015,frankfurter
1931,3232,29-05-2015,berries
1932,3673,12-08-2015,frankfurter
1933,4068,19-11-2015,newspapers
1934,2340,07-10-2015,frozen fish
1935,1930,01-03-2015,tropical fruit
1936,3526,02-06-2015,beef
1937,1617,10-02-2015,rolls/buns
1938,1028,11-07-2015,specialty chocolate
1939,4440,01-12-2015,sparkling wine
1940,3554,23-07-2015,citrus fruit
1941,1632,15-12-2015,onions
1942,1429,07-02-2015,whole milk
1943,1225,20-05-2015,photo/film
1944,2509,15-07-2015,hamburger meat
1945,4945,02-08-2015,other vegetables
1946,4342,18-03-2015,whole milk
1947,1832,28-09-2015,pork
1948,1518,21-06-2015,tropical fruit
1949,1512,20-09-2015,chicken
1950,4818,20-03-2015,other vegetables
1951,4686,19-08-2015,sausage
1952,4986,01-02-2015,whole milk
1953,2755,06-02-2015,rolls/buns
1954,4532,29-11-2015,hygiene articles
1955,2070,16-08-2015,ice cream
1956,1894,09-05-2015,curd
1957,3473,25-01-2015,whole milk
1958,2140,28-09-2015,onions
1959,3286,23-12-2015,finished products
1960,4729,08-04-2015,salt
1961,3204,20-02-2015,tropical fruit
1962,1574,18-04-2015,other vegetables
1963,3361,22-07-2015,chocolate
1964,1776,25-02-2015,ice cream
1965,2009,11-10-2015,tropical fruit
1966,3479,24-03-2015,frankfurter
1967,2394,22-11-2015,butter
1968,1337,25-12-2015,other vegetables
1969,3574,13-06-2015,tropical fruit
1970,1727,18-07-2015,citrus fruit
1971,1016,05-10-2015,UHT-milk
1972,4326,21-01-2015,beef
1973,2212,22-09-2015,curd
1974,1990,01-08-2015,citrus fruit
1975,3836,06-12-2015,yogurt
1976,4560,01-07-2015,bottled beer
1977,1119,04-02-2015,grapes
1978,1379,18-05-2015,pork
1979,1658,03-09-2015,sausage
1980,2948,16-06-2015,frankfurter
1981,1273,04-05-2015,artif. sweetener
1982,1155,27-12-2015,frankfurter
1983,1672,05-02-2015,pip fruit
1984,3841,02-04-2015,frankfurter
1985,1683,20-08-2015,whole milk
1986,1774,07-08-2015,domestic eggs
1987,4441,17-06-2015,packaged fruit/vegetables
1988,1929,02-05-2015,chicken
1989,1273,31-01-2015,pork
1990,2920,11-10-2015,citrus fruit
1991,2467,18-04-2015,light bulbs
1992,2678,28-11-2015,cream cheese 
1993,3423,02-06-2015,sausage
1994,4223,19-07-2015,citrus fruit
1995,2846,23-09-2015,other vegetables
1996,4103,26-07-2015,chicken
1997,4789,02-05-2015,ice cream
1998,4916,26-02-2015,pork
1999,2518,03-05-2015,pork
2000,2622,07-03-2015,onions
2001,4321,29-01-2015,tropical fruit
2002,2050,28-06-2015,whipped/sour cream
2003,2146,20-06-2015,berries
2004,3938,26-05-2015,berries
2005,1636,19-09-2015,rolls/buns
2006,4694,29-07-2015,ice cream
2007,2432,07-07-2015,coffee
2008,4937,18-05-2015,whole milk
2009,1293,01-03-2015,whole milk
2010,2883,17-02-2015,citrus fruit
2011,2267,30-01-2015,beef
2012,3997,09-06-2015,pork
2013,4792,20-07-2015,turkey
2014,2292,25-03-2015,margarine
2015,1018,23-05-2015,butter milk
2016,4922,13-02-2015,beef
2017,3151,25-09-2015,bottled water
2018,2517,04-07-2015,pip fruit
2019,1499,17-05-2015,whole milk
2020,4993,21-01-2015,chocolate
2021,1606,11-11-2015,frankfurter
2022,2918,10-08-2015,whole milk
2023,1815,13-01-2015,sausage
2024,4524,05-07-2015,grapes
2025,1395,11-06-2015,brown bread
2026,3456,16-06-2015,root vegetables
2027,1597,05-02-2015,UHT-milk
2028,2315,02-05-2015,onions
2029,4095,29-09-2015,beef
2030,3680,24-11-2015,pork
2031,2847,23-11-2015,canned beer
2032,3426,25-10-2015,yogurt
2033,4750,04-08-2015,yogurt
2034,1384,09-08-2015,pip fruit
2035,3120,09-08-2015,meat
2036,1081,25-04-2015,coffee
2037,1171,05-05-2015,bottled water
2038,4932,08-07-2015,bottled beer
2039,4189,11-09-2015,sausage
2040,4455,09-09-2015,shopping bags
2041,2928,11-02-2015,pork
2042,4817,18-03-2015,frankfurter
2043,4257,28-06-2015,ice cream
2044,4254,20-07-2015,root vegetables
2045,4071,19-09-2015,sausage
2046,2109,28-10-2015,sausage
2047,1412,05-07-2015,root vegetables
2048,4088,23-09-2015,canned vegetables
2049,4056,20-10-2015,tropical fruit
2050,4441,05-05-2015,grapes
2051,4363,01-07-2015,whole milk
2052,2107,27-11-2015,frankfurter
2053,2941,23-02-2015,dessert
2054,1497,26-07-2015,shopping bags
2055,2211,01-01-2015,butter
2056,3510,02-01-2015,frankfurter
2057,4074,27-05-2015,pork
2058,3190,21-11-2015,whole milk
2059,2297,01-03-2015,brown bread
2060,3311,01-07-2015,frozen fish
2061,3085,21-01-2015,soda
2062,3693,16-11-2015,whole milk
2063,4859,07-07-2015,pork
2064,2125,25-06-2015,whipped/sour cream
2065,2261,04-04-2015,frankfurter
2066,3679,27-11-2015,grapes
2067,4165,18-08-2015,sausage
2068,3538,01-03-2015,citrus fruit
2069,3913,19-02-2015,ham
2070,2336,14-04-2015,chewing gum
2071,3549,01-08-2015,beef
2072,4434,21-09-2015,beef
2073,2854,08-02-2015,other vegetables
2074,3413,08-02-2015,frankfurter
2075,1780,13-10-2015,canned fish
2076,2899,06-09-2015,sausage
2077,2106,13-08-2015,bottled water
2078,3929,30-07-2015,specialty cheese
2079,3857,01-10-2015,bottled water
2080,4459,18-12-2015,bottled water
2081,4551,28-07-2015,chicken
2082,4042,17-12-2015,frankfurter
2083,2599,06-05-2015,chicken
2084,1045,25-11-2015,chicken
2085,4677,24-01-2015,butter
2086,1580,14-06-2015,citrus fruit
2087,3269,07-10-2015,whipped/sour cream
2088,4368,29-01-2015,frankfurter
2089,1111,20-11-2015,beef
2090,4841,13-09-2015,chicken
2091,3047,07-09-2015,sausage
2092,4349,14-03-2015,citrus fruit
2093,3580,24-11-2015,ice cream
2094,2370,18-07-2015,specialty chocolate
2095,3094,28-06-2015,frankfurter
2096,1146,12-09-2015,pork
2097,2287,16-12-2015,UHT-milk
2098,3911,23-08-2015,UHT-milk
2099,4891,19-04-2015,cookware
2100,4837,02-12-2015,citrus fruit
2101,4464,21-10-2015,sausage
2102,2940,18-10-2015,frankfurter
2103,4972,06-02-2015,citrus fruit
2104,4890,03-07-2015,ham
2105,4295,17-07-2015,ham
2106,2729,24-09-2015,bottled water
2107,1125,19-11-2015,popcorn
2108,1850,11-01-2015,tropical fruit
2109,2928,22-09-2015,frankfurter
2110,3717,30-05-2015,hamburger meat
2111,3809,24-03-2015,soda
2112,3437,02-02-2015,sausage
2113,1481,17-01-2015,yogurt
2114,1050,04-05-2015,meat
2115,2918,16-03-2015,red/blush wine
2116,4499,08-08-2015,UHT-milk
2117,4117,06-01-2015,brown bread
2118,1630,22-05-2015,semi-finished bread
2119,3715,11-05-2015,whole milk
2120,3512,17-11-2015,cat food
2121,1197,27-04-2015,citrus fruit
2122,3958,04-03-2015,citrus fruit
2123,4890,14-09-2015,meat
2124,3112,19-05-2015,rolls/buns
2125,4502,22-11-2015,root vegetables
2126,4719,01-06-2015,tropical fruit
2127,1516,28-01-2015,brown bread
2128,4281,18-10-2015,shopping bags
2129,1566,30-04-2015,grapes
2130,4641,29-11-2015,ham
2131,2561,26-02-2015,root vegetables
2132,2344,17-12-2015,ice cream
2133,2643,21-04-2015,tropical fruit
2134,3236,09-04-2015,finished products
2135,4863,30-12-2015,dessert
2136,2264,12-01-2015,sparkling wine
2137,3168,20-03-2015,other vegetables
2138,1282,18-11-2015,misc. beverages
2139,2832,02-11-2015,other vegetables
2140,3067,27-11-2015,misc. beverages
2141,1847,17-04-2015,dessert
2142,3525,14-02-2015,frankfurter
2143,1231,14-10-2015,sausage
2144,3471,28-03-2015,meat
2145,2421,22-11-2015,sausage
2146,4092,14-06-2015,onions
2147,1577,16-03-2015,beef
2148,3463,13-06-2015,pip fruit
2149,3518,01-08-2015,ham
2150,4325,14-10-2015,yogurt
2151,4947,18-11-2015,citrus fruit
2152,2194,11-01-2015,other vegetables
2153,2868,20-03-2015,pork
2154,3211,30-09-2015,bathroom cleaner
2155,4537,01-01-2015,ham
2156,2243,15-09-2015,grapes
2157,2399,21-01-2015,pastry
2158,4133,22-01-2015,citrus fruit
2159,2937,17-06-2015,photo/film
2160,1029,14-03-2015,dessert
2161,4384,22-09-2015,citrus fruit
2162,3756,22-07-2015,soda
2163,1646,19-06-2015,chewing gum
2164,3066,30-11-2015,root vegetables
2165,1259,27-11-2015,pork
2166,2245,28-01-2015,turkey
2167,3289,01-03-2015,tropical fruit
2168,3742,22-08-2015,sausage
2169,4537,09-04-2015,sausage
2170,4531,29-09-2015,pork
2171,3764,05-10-2015,sausage
2172,1581,13-08-2015,grapes
2173,2859,11-02-2015,grapes
2174,2175,06-03-2015,other vegetables
2175,1301,03-11-2015,pot plants
2176,3465,01-11-2015,bottled water
2177,2203,27-06-2015,prosecco
2178,2113,16-08-2015,UHT-milk
2179,3072,26-01-2015,bottled water
2180,2805,17-08-2015,rolls/buns
2181,2511,14-07-2015,specialty chocolate
2182,2120,26-01-2015,beef
2183,2346,24-04-2015,tropical fruit
2184,2071,14-10-2015,beef
2185,2610,26-02-2015,rolls/buns
2186,3489,18-11-2015,berries
2187,3458,13-08-2015,sausage
2188,4869,06-02-2015,chicken
2189,2580,11-04-2015,sausage
2190,3305,24-06-2015,shopping bags
2191,3811,24-06-2015,canned beer
2192,1782,16-08-2015,soda
2193,3050,07-04-2015,yogurt
2194,4924,14-09-2015,rolls/buns
2195,1480,21-11-2015,rolls/buns
2196,3508,15-08-2015,whole milk
2197,2545,18-11-2015,citrus fruit
2198,3638,06-06-2015,citrus fruit
2199,3971,30-12-2015,brown bread
2200,4536,06-04-2015,tropical fruit
2201,2707,12-06-2015,frankfurter
2202,1382,29-09-2015,coffee
2203,4648,14-09-2015,ham
2204,2699,18-04-2015,other vegetables
2205,3119,05-02-2015,sausage
2206,4695,09-09-2015,pork
2207,4778,24-08-2015,citrus fruit
2208,3451,26-04-2015,tropical fruit
2209,2221,16-12-2015,other vegetables
2210,4217,23-11-2015,pork
2211,1334,07-06-2015,chicken
2212,2499,22-11-2015,root vegetables
2213,3585,21-07-2015,citrus fruit
2214,3161,08-11-2015,fruit/vegetable juice
2215,2434,06-06-2015,beef
2216,4448,06-01-2015,frankfurter
2217,4597,13-07-2015,frankfurter
2218,4584,09-10-2015,beef
2219,1606,10-03-2015,ham
2220,3323,12-11-2015,shopping bags
2221,1308,14-03-2015,pork
2222,1331,07-10-2015,condensed milk
2223,2386,30-01-2015,chicken
2224,3910,28-02-2015,sausage
2225,4274,01-08-2015,bottled beer
2226,3101,21-01-2015,chicken
2227,4416,23-12-2015,finished products
2228,2375,09-12-2015,pork
2229,1819,09-09-2015,root vegetables
2230,3981,02-10-2015,domestic eggs
2231,3553,01-06-2015,domestic eggs
2232,3846,28-01-2015,bottled water
2233,3037,23-02-2015,cling film/bags
2234,3469,09-02-2015,other vegetables
2235,1601,09-12-2015,whole milk
2236,4040,03-03-2015,sausage
2237,3926,07-06-2015,sausage
2238,4201,14-10-2015,tropical fruit
2239,4274,30-09-2015,frankfurter
2240,2665,13-04-2015,frozen potato products
2241,3153,08-10-2015,frankfurter
2242,2691,07-09-2015,frankfurter
2243,4022,31-07-2015,chicken
2244,3716,10-11-2015,tropical fruit
2245,4537,12-10-2015,bottled beer
2246,4875,11-06-2015,citrus fruit
2247,3822,25-09-2015,hamburger meat
2248,3609,12-12-2015,chicken
2249,4428,23-08-2015,pork
2250,3947,16-04-2015,rolls/buns
2251,2448,17-08-2015,bottled water
2252,2688,11-04-2015,sausage
2253,3764,24-07-2015,frozen potato products
2254,4523,24-08-2015,frankfurter
2255,3698,30-08-2015,sausage
2256,3898,21-08-2015,tropical fruit
2257,1761,02-10-2015,bottled beer
2258,2689,11-01-2015,bottled beer
2259,1627,11-04-2015,rolls/buns
2260,4629,16-11-2015,citrus fruit
2261,2790,30-12-2015,yogurt
2262,4496,23-01-2015,turkey
2263,1934,27-02-2015,soda
2264,2513,12-02-2015,canned beer
2265,3298,28-01-2015,canned beer
2266,4214,20-03-2015,sausage
2267,2480,14-08-2015,pork
2268,4962,29-03-2015,Instant food products
2269,3960,20-06-2015,frankfurter
2270,2074,23-01-2015,oil
2271,2625,03-10-2015,chicken
2272,1557,04-08-2015,beef
2273,2007,28-08-2015,dessert
2274,2120,07-10-2015,pork
2275,4289,08-09-2015,curd
2276,2356,31-01-2015,chicken
2277,4301,30-09-2015,whipped/sour cream
2278,2950,07-02-2015,frankfurter
2279,2263,02-07-2015,frankfurter
2280,3186,25-11-2015,liver loaf
2281,2655,01-07-2015,pork
2282,1491,18-06-2015,frankfurter
2283,2069,10-02-2015,pork
2284,3012,20-09-2015,pork
2285,2681,24-02-2015,soda
2286,4144,06-11-2015,root vegetables
2287,3919,07-10-2015,whipped/sour cream
2288,2777,01-06-2015,chocolate
2289,4119,09-05-2015,whole milk
2290,3597,23-06-2015,pork
2291,2110,15-05-2015,coffee
2292,3523,19-04-2015,rolls/buns
2293,3364,14-09-2015,citrus fruit
2294,3759,08-09-2015,citrus fruit
2295,4014,15-11-2015,soda
2296,3140,27-08-2015,cream cheese 
2297,2787,24-06-2015,soda
2298,2525,16-11-2015,chicken
2299,2555,05-12-2015,frozen fish
2300,2419,07-04-2015,sausage
2301,4257,21-08-2015,beef
2302,4267,16-06-2015,ham
2303,2364,08-09-2015,chicken
2304,4008,04-05-2015,herbs
2305,1231,28-06-2015,grapes
2306,1651,06-05-2015,tropical fruit
2307,1371,11-05-2015,frankfurter
2308,2501,09-09-2015,onions
2309,1467,02-05-2015,sausage
2310,1015,04-05-2015,citrus fruit
2311,4697,10-02-2015,hamburger meat
2312,2727,30-09-2015,frankfurter
2313,3592,10-06-2015,sausage
2314,1279,19-07-2015,root vegetables
2315,1708,02-04-2015,oil
2316,2305,05-01-2015,canned beer
2317,3294,03-07-2015,newspapers
2318,4147,16-09-2015,pip fruit
2319,3850,03-09-2015,coffee
2320,1624,22-12-2015,red/blush wine
2321,3023,06-05-2015,onions
2322,2771,26-08-2015,frankfurter
2323,1144,01-04-2015,meat
2324,3938,18-05-2015,whole milk
2325,4180,07-09-2015,dessert
2326,1053,09-07-2015,hamburger meat
2327,2671,27-07-2015,chewing gum
2328,2001,09-09-2015,bottled water
2329,2095,29-09-2015,beverages
2330,3245,08-12-2015,whole milk
2331,4878,18-04-2015,citrus fruit
2332,3489,09-03-2015,tropical fruit
2333,3300,25-07-2015,cat food
2334,3090,14-02-2015,whole milk
2335,4441,18-02-2015,soda
2336,1242,18-05-2015,sausage
2337,1190,11-06-2015,root vegetables
2338,1983,06-07-2015,berries
2339,1872,24-08-2015,other vegetables
2340,4291,09-12-2015,sausage
2341,4400,11-12-2015,beverages
2342,1628,05-02-2015,chicken
2343,1345,21-03-2015,whole milk
2344,2732,02-04-2015,sausage
2345,3410,29-10-2015,ham
2346,1920,09-02-2015,whole milk
2347,3241,20-09-2015,root vegetables
2348,2962,26-04-2015,citrus fruit
2349,2492,10-04-2015,frankfurter
2350,2416,05-11-2015,ice cream
2351,1538,08-03-2015,sausage
2352,3801,23-10-2015,root vegetables
2353,3202,29-09-2015,ham
2354,4471,28-02-2015,coffee
2355,4939,14-10-2015,citrus fruit
2356,2575,13-03-2015,pot plants
2357,4419,23-12-2015,other vegetables
2358,4217,01-12-2015,whole milk
2359,1968,10-01-2015,zwieback
2360,3084,12-08-2015,chicken
2361,4807,18-06-2015,butter
2362,4781,22-11-2015,ham
2363,2432,06-10-2015,whole milk
2364,2951,05-09-2015,citrus fruit
2365,1452,09-05-2015,ham
2366,1603,23-07-2015,canned beer
2367,4727,21-11-2015,frankfurter
2368,4751,19-11-2015,chicken
2369,4296,24-01-2015,frankfurter
2370,2555,11-11-2015,bottled beer
